MunicipalityId;Name;Status;District;County;Area;Population;Latitude;Longitude
27340;Nogradszakal;kozseg;Szecsenyi;Nograd;1872;661;48.1804;19.5266
27359;Mecser;kozseg;Mosonmagyarovari;Gyor-Moson-Sopron;2109;638;47.7965;17.477
27368;Segesd;kozseg;Nagyatadi;Somogy;7309;2343;46.3532;17.3472
27377;Balatonbereny;kozseg;Marcali;Somogy;2609;1049;46.7108;17.3193
27386;Tatarszentgyorgy;kozseg;Dabasi;Pest;5506;1787;47.0823;19.3695
27395;Malyi;kozseg;Miskolci;Borsod-Abauj-Zemplen;1128;3946;48.0148;20.8237
27401;Egyhazaskozar;kozseg;Komloi;Baranya;2431;717;46.3313;18.3167
27410;Putnok;varos;Putnoki;Borsod-Abauj-Zemplen;3472;6478;48.2943;20.4343
27429;Bodvalenke;kozseg;Edelenyi;Borsod-Abauj-Zemplen;663;241;48.5411;20.804
27438;Ormenykut;kozseg;Szarvasi;Bekes;5456;320;46.8307;20.7364
27447;Barlahida;kozseg;Lenti;Zala;610;106;46.7165;16.7016
27456;Szendrolad;kozseg;Edelenyi;Borsod-Abauj-Zemplen;1770;2149;48.3408;20.7456
27465;Pusztaederics;kozseg;Zalaegerszegi;Zala;955;165;46.6392;16.8003
27474;Sarospatak;varos;Sarospataki;Borsod-Abauj-Zemplen;13909;11599;48.3217;21.5656
27483;Lendvadedes;kozseg;Lenti;Zala;402;27;46.5804;16.5087
27492;Csode;kozseg;Zalaegerszegi;Zala;1061;77;46.8363;16.5423
27508;Szagy;kozseg;Hegyhati;Baranya;940;108;46.2218;17.9466
27517;Besenyotelek;kozseg;Fuzesabonyi;Heves;4910;2541;47.6984;20.4279
27526;Mihald;kozseg;Nagykanizsai;Zala;2164;684;46.4508;17.1289
27535;Somogysimonyi;kozseg;Marcali;Somogy;1582;74;46.4881;17.2105
27544;Tiszaszentmarton;kozseg;Zahonyi;Szabolcs-Szatmar-Bereg;1446;1078;48.3759;22.2334
27553;Poganyszentpeter;kozseg;Csurgoi;Somogy;1315;475;46.3841;17.063
27562;Zalaszombatfa;kozseg;Lenti;Zala;589;47;46.6377;16.444
27571;Kelebia;kozseg;Kiskunhalasi;Bacs-Kiskun;6670;2415;46.1971;19.6072
27580;Nemti;kozseg;Batonyterenyei;Nograd;1106;738;48.0058;19.899
27599;Nadap;kozseg;Gardonyi;Fejer;693;672;47.258;18.6175
27605;Nagytalya;kozseg;Egri;Heves;1319;888;47.8171;20.4076
27614;Zimany;kozseg;Kaposvari;Somogy;1297;541;46.4246;17.9076
27623;Ujlorincfalva;kozseg;Fuzesabonyi;Heves;4808;172;47.6261;20.5985
27632;Uny;kozseg;Esztergomi;Komarom-Esztergom;1158;654;47.643;18.739
27641;Almosd;kozseg;Nyiradonyi;Hajdu-Bihar;3413;1657;47.4154;21.9838
27650;Rozsaszentmarton;kozseg;Hatvani;Heves;1631;1960;47.7829;19.7419
27669;Dubicsany;kozseg;Putnoki;Borsod-Abauj-Zemplen;1300;207;48.2844;20.4911
27678;Magyaralmas;kozseg;Mori;Fejer;2242;1557;47.2957;18.3242
27687;Kosd;kozseg;Vaci;Pest;3409;2374;47.8068;19.1758
27696;Maklar;kozseg;Egri;Heves;2801;2383;47.8043;20.4131
27702;Tekes;kozseg;Hegyhati;Baranya;1256;218;46.2869;18.1744
27711;Izmeny;kozseg;Bonyhadi;Tolna;1373;437;46.3134;18.4146
27720;Salomvar;kozseg;Zalaegerszegi;Zala;1611;599;46.8508;16.6613
27739;Dunakiliti;kozseg;Mosonmagyarovari;Gyor-Moson-Sopron;3363;1898;47.9662;17.2882
27748;Pap;kozseg;Kisvardai;Szabolcs-Szatmar-Bereg;1715;1766;48.2155;22.1425
27757;Sajovelezd;kozseg;Putnoki;Borsod-Abauj-Zemplen;2302;728;48.2732;20.4614
27766;Kisszekely;kozseg;Tamasi;Tolna;2830;257;46.6794;18.539
27775;Ohid;kozseg;Zalaszentgroti;Zala;1248;547;46.961;17.1675
27784;Iharosbereny;kozseg;Csurgoi;Somogy;4966;1206;46.3635;17.1114
27793;Szergeny;kozseg;Celldomolki;Vas;1561;238;47.3286;17.2683
27809;Matetelke;kozseg;Bacsalmasi;Bacs-Kiskun;2793;473;46.1612;19.2782
27818;Homokbodoge;kozseg;Papai;Veszprem;1615;633;47.3027;17.5901
27827;Kava;kozseg;Monori;Pest;1131;684;47.3557;19.5879
27836;Tornaszentandras;kozseg;Edelenyi;Borsod-Abauj-Zemplen;1565;148;48.5203;20.7757
27845;Homokmegy;kozseg;Kalocsai;Bacs-Kiskun;7032;1246;46.488;19.0737
27854;Szolnok;megyeszekhely;Szolnoki;Jasz-Nagykun-Szolnok;18724;71285;47.1754;20.1946
27863;Majs;kozseg;Mohacsi;Baranya;3206;873;45.9087;18.6003
27872;Abony;varos;Cegledi;Pest;12797;14277;47.1887;20.0048
27881;Hassagy;kozseg;Bolyi;Baranya;800;256;46.0346;18.3886
27890;Bukkaranyos;kozseg;Miskolci;Borsod-Abauj-Zemplen;2620;1482;47.9853;20.7804
27906;Magyarbanhegyes;kozseg;Mezokovacshazai;Bekes;3656;2149;46.4553;20.9643
27915;Mohora;kozseg;Balassagyarmati;Nograd;1595;973;47.9935;19.3382
27924;Opalyi;kozseg;Mateszalkai;Szabolcs-Szatmar-Bereg;2672;3084;47.9958;22.3223
27933;Himeshaza;kozseg;Mohacsi;Baranya;1754;1017;46.0859;18.5698
27942;Halmaj;kozseg;Szikszoi;Borsod-Abauj-Zemplen;1259;1789;48.2462;21.0017
27951;Tilaj;kozseg;Zalaegerszegi;Zala;816;177;46.8055;17.0475
27960;Sorkikapolna;kozseg;Szombathelyi;Vas;886;198;47.1404;16.7009
27979;Nagyalasony;kozseg;Devecseri;Veszprem;1401;420;47.2303;17.3565
27988;Nagyszekeres;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;1051;488;47.9639;22.6099
27997;Szemenye;kozseg;Vasvari;Vas;1180;351;47.1016;16.9067
28006;Ocsod;nagykozseg;Kunszentmartoni;Jasz-Nagykun-Szolnok;10366;3064;46.9012;20.3897
28015;Iszkaz;kozseg;Devecseri;Veszprem;1574;328;47.1641;17.298
28024;Villany;varos;Siklosi;Baranya;2202;2282;45.8698;18.4555
28033;Nekezseny;kozseg;Ozdi;Borsod-Abauj-Zemplen;1410;659;48.1676;20.4287
28051;Tolcsva;kozseg;Sarospataki;Borsod-Abauj-Zemplen;1648;1715;48.2828;21.4491
28060;Nyirtass;kozseg;Kisvardai;Szabolcs-Szatmar-Bereg;3795;1942;48.1157;22.0231
28079;Kerecsend;kozseg;Egri;Heves;2458;2297;47.794;20.3461
28088;Gyongyostarjan;kozseg;Gyongyosi;Heves;4639;2312;47.8117;19.8668
28097;Ipolydamasd;kozseg;Szobi;Pest;1158;357;47.8416;18.8293
28103;Nadudvar;varos;Hajduszoboszloi;Hajdu-Bihar;22591;8472;47.4286;21.1593
28112;Ocs;kozseg;Ajkai;Veszprem;1370;173;47.0016;17.6138
28121;Dravacsepely;kozseg;Siklosi;Baranya;660;189;45.8285;18.1366
28130;Kunszentmiklos;varos;Kunszentmiklosi;Bacs-Kiskun;17211;8191;47.0257;19.1235
28149;Mosonszolnok;kozseg;Mosonmagyarovari;Gyor-Moson-Sopron;4392;1735;47.8528;17.1741
28158;Kisszallas;kozseg;Kiskunhalasi;Bacs-Kiskun;9205;2382;46.2807;19.4913
28167;Lovaszi;kozseg;Lenti;Zala;967;1188;46.5555;16.5564
28185;Perbal;kozseg;Budakeszi;Pest;2565;2056;47.5912;18.7598
28194;Szuha;kozseg;Batonyterenyei;Nograd;1756;501;47.9782;19.9177
28200;Ligetfalva;kozseg;Keszthelyi;Zala;473;47;46.8233;17.0605
28219;Litka;kozseg;Encsi;Borsod-Abauj-Zemplen;666;28;48.4553;21.0586
28228;Turkeve;varos;Mezoturi;Jasz-Nagykun-Szolnok;23652;8230;47.1092;20.7358
28237;Dabrony;kozseg;Devecseri;Veszprem;1700;363;47.2423;17.328
28246;Beregdaroc;kozseg;Vasarosnamenyi;Szabolcs-Szatmar-Bereg;2382;971;48.1971;22.5309
28255;Mogyorosbanya;kozseg;Esztergomi;Komarom-Esztergom;732;830;47.7275;18.6024
28264;Gadacs;kozseg;Kaposvari;Somogy;386;94;46.5376;18.0061
28273;Endroc;kozseg;Szigetvari;Baranya;1133;351;45.9266;17.7691
28282;Nagyvisnyo;kozseg;Belapatfalvai;Heves;4302;859;48.1397;20.423
28291;Labod;kozseg;Nagyatadi;Somogy;6651;1788;46.2077;17.4541
28307;Gagybator;kozseg;Szikszoi;Borsod-Abauj-Zemplen;1877;204;48.4342;20.9498
28316;Babonymegyer;kozseg;Tabi;Somogy;2193;764;46.7517;18.1196
28325;Hotto;kozseg;Zalaegerszegi;Zala;670;336;46.8468;16.7535
28334;Kapuvar;varos;Kapuvari;Gyor-Moson-Sopron;9605;10234;47.5937;17.0275
28343;Vaskut;nagykozseg;Bajai;Bacs-Kiskun;7149;3266;46.1116;18.9854
28352;Tiszaujvaros;varos;Tiszaujvarosi;Borsod-Abauj-Zemplen;4604;15156;47.928;21.0467
28361;Potony;kozseg;Barcsi;Somogy;1590;205;45.9315;17.6457
28370;Apacatorna;kozseg;Devecseri;Veszprem;729;137;47.1119;17.2954
28389;Kazar;kozseg;Salgotarjani;Nograd;3039;1732;48.0503;19.8545
28398;Tiszaluc;nagykozseg;Szerencsi;Borsod-Abauj-Zemplen;4488;4780;48.0346;21.0631
28404;Gyongyfa;kozseg;Szentlorinci;Baranya;878;128;45.9608;17.952
28413;Visegrad;varos;Szentendrei;Pest;3327;1879;47.7846;18.9703
28422;Nemesvita;kozseg;Tapolcai;Veszprem;925;295;46.8243;17.3686
28431;Kek;kozseg;Kemecsei;Szabolcs-Szatmar-Bereg;2198;1903;48.1149;21.8778
28440;Nyirgelse;kozseg;Nyirbatori;Szabolcs-Szatmar-Bereg;2762;1073;47.7613;21.9726
28459;Csernely;kozseg;Ozdi;Borsod-Abauj-Zemplen;2062;689;48.1443;20.3421
28468;Nagypali;kozseg;Zalaegerszegi;Zala;633;514;46.9086;16.8414
28477;Kisleta;kozseg;Nyirbatori;Szabolcs-Szatmar-Bereg;2200;1807;47.8341;22.0035
28486;Tompa;varos;Kiskunhalasi;Bacs-Kiskun;8157;4286;46.2049;19.5374
28495;Zalaboldogfa;kozseg;Zalaegerszegi;Zala;1147;312;46.8988;16.7701
28501;Balatonszolos;kozseg;Balatonfuredi;Veszprem;1281;648;46.9674;17.8292
28510;Porrogszentpal;kozseg;Csurgoi;Somogy;354;80;46.2874;17.0152
28529;Varga;kozseg;Hegyhati;Baranya;836;75;46.2472;18.145
28538;Vajszlo;nagykozseg;Sellyei;Baranya;1771;1709;45.8593;17.9838
28547;Kovacsvagas;kozseg;Satoraljaujhelyi;Borsod-Abauj-Zemplen;2108;627;48.4549;21.5302
28556;Erdokovesd;kozseg;Petervasarai;Heves;1718;660;48.0407;20.1009
28565;Sarkad;varos;Sarkadi;Bekes;12557;9540;46.7423;21.3836
28574;Szabas;kozseg;Nagyatadi;Somogy;1811;578;46.2894;17.4479
28583;Ata;kozseg;Pecsi;Baranya;809;159;45.9369;18.2973
28592;Pusztaszer;kozseg;Kisteleki;Csongrad;4893;1384;46.5497;19.9849
28608;Dravaszabolcs;kozseg;Siklosi;Baranya;1122;697;45.8058;18.2109
28617;Dravacsehi;kozseg;Siklosi;Baranya;740;164;45.811;18.1666
28626;Repceszentgyorgy;kozseg;Sarvari;Vas;575;118;47.3507;16.8466
28635;Teresztenye;kozseg;Edelenyi;Borsod-Abauj-Zemplen;869;31;48.4464;20.6048
28644;Uri;kozseg;Nagykatai;Pest;2219;2591;47.4153;19.5245
28653;Szentmartonkata;nagykozseg;Nagykatai;Pest;5218;4809;47.4441;19.6916
28662;Belecska;kozseg;Tamasi;Tolna;1441;353;46.6425;18.4147
28671;Gyepukajan;kozseg;Sumegi;Veszprem;911;320;47.0442;17.3266
28699;Tiszaigar;kozseg;Tiszafuredi;Jasz-Nagykun-Szolnok;3404;789;47.5354;20.8
28705;Szabadbattyan;nagykozseg;Szekesfehervari;Fejer;3366;4599;47.1177;18.3678
28714;Andocs;kozseg;Tabi;Somogy;4327;1002;46.6488;17.9243
28723;Somogysard;kozseg;Kaposvari;Somogy;3636;1186;46.412;17.5976
28732;Gagyapati;kozseg;Encsi;Borsod-Abauj-Zemplen;323;22;48.4087;21.0025
28741;Sellye;varos;Sellyei;Baranya;2518;2448;45.8735;17.8514
28750;Zsarolyan;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;639;384;47.9491;22.5881
28769;Bagyogszovat;kozseg;Csornai;Gyor-Moson-Sopron;2406;1323;47.5835;17.3675
28778;Dioskal;kozseg;Keszthelyi;Zala;1963;436;46.675;17.0543
28787;Taktakenez;kozseg;Szerencsi;Borsod-Abauj-Zemplen;1974;1203;48.051;21.2169
28796;Egervolgy;kozseg;Vasvari;Vas;886;338;47.119;16.9084
28802;Nyirbogdany;kozseg;Kemecsei;Szabolcs-Szatmar-Bereg;3503;2753;48.0579;21.8749
28811;Kaposgyarmat;kozseg;Kaposvari;Somogy;1107;85;46.2799;17.8832
28820;Szeremle;kozseg;Bajai;Bacs-Kiskun;3406;1321;46.1455;18.8796
28839;Alsoszuha;kozseg;Putnoki;Borsod-Abauj-Zemplen;2242;406;48.3724;20.5042
28848;Patka;kozseg;Szekesfehervari;Fejer;4038;1750;47.2771;18.4871
28857;Kutas;kozseg;Nagyatadi;Somogy;3655;1410;46.3321;17.453
28866;Szodliget;nagykozseg;Vaci;Pest;731;4572;47.73;19.1473
28875;Kishuta;kozseg;Satoraljaujhelyi;Borsod-Abauj-Zemplen;518;268;48.4496;21.4797
28884;Rimoc;kozseg;Szecsenyi;Nograd;2925;1721;48.0374;19.5304
28893;Gesztered;kozseg;Nagykalloi;Szabolcs-Szatmar-Bereg;3352;1666;47.7645;21.7783
28909;Bataapati;kozseg;Bonyhadi;Tolna;2044;377;46.2219;18.5989
28918;Egerag;kozseg;Pecsi;Baranya;1301;892;45.9815;18.3049
28927;Nagytotfalu;kozseg;Siklosi;Baranya;1117;325;45.8631;18.3436
28936;Bakonygyirot;kozseg;Pannonhalmi;Gyor-Moson-Sopron;685;146;47.4179;17.8047
28945;Gyorocske;kozseg;Zahonyi;Szabolcs-Szatmar-Bereg;211;161;48.3854;22.1516
28954;Szigetszentmiklos;varos;Szigetszentmiklosi;Pest;4565;39310;47.3458;19.0409
28963;Somogyjad;kozseg;Kaposvari;Somogy;2506;1519;46.4915;17.7159
28972;Pusztamiske;kozseg;Devecseri;Veszprem;1782;391;47.0628;17.4479
28981;Ura;kozseg;Csengeri;Szabolcs-Szatmar-Bereg;3234;602;47.8179;22.6051
28990;Kislang;kozseg;Enyingi;Fejer;5306;2474;46.9602;18.3852
29009;Nyarad;kozseg;Papai;Veszprem;1979;863;47.283;17.3612
29018;Pusztaszabolcs;varos;Dunaujvarosi;Fejer;5167;5845;47.1386;18.7576
29027;Kunfeherto;kozseg;Kiskunhalasi;Bacs-Kiskun;7837;2083;46.3624;19.4133
29036;Mezoszilas;kozseg;Sarbogardi;Fejer;6497;2008;46.8158;18.475
29045;Matraszentimre;kozseg;Gyongyosi;Heves;2129;416;47.9095;19.8798
29054;Tornyosnemeti;kozseg;Gonci;Borsod-Abauj-Zemplen;1406;474;48.5205;21.2508
29063;Nagybereny;kozseg;Siofoki;Somogy;2314;1261;46.7983;18.164
29072;Kisberzseny;kozseg;Devecseri;Veszprem;529;90;47.1057;17.266
29081;Locs;kozseg;Koszegi;Vas;513;119;47.4033;16.8157
29090;Sopronhorpacs;kozseg;Soproni;Gyor-Moson-Sopron;2069;847;47.4838;16.7387
29106;Baks;kozseg;Kisteleki;Csongrad;6192;1976;46.5495;20.1071
29115;Solt;varos;Kalocsai;Bacs-Kiskun;13267;6102;46.8023;19.0046
29124;Varong;kozseg;Dombovari;Tolna;663;129;46.5268;18.0454
29133;Tiszacsermely;kozseg;Cigandi;Borsod-Abauj-Zemplen;2028;499;48.2334;21.7996
29142;Somogyharsagy;kozseg;Szigetvari;Baranya;3097;380;46.1603;17.7733
29151;Vagashuta;kozseg;Satoraljaujhelyi;Borsod-Abauj-Zemplen;205;83;48.4232;21.5401
29160;Paka;kozseg;Lenti;Zala;2318;1098;46.5933;16.6494
29179;Nagytoke;kozseg;Szentesi;Csongrad;5468;355;46.7573;20.2856
29188;Nagybarca;kozseg;Kazincbarcikai;Borsod-Abauj-Zemplen;1439;962;48.2449;20.5239
29197;Peterhida;kozseg;Barcsi;Somogy;1162;156;46.0094;17.3596
29203;Boba;kozseg;Celldomolki;Vas;1095;783;47.1846;17.1871
29212;Baj;kozseg;Tatai;Komarom-Esztergom;2112;2831;47.6489;18.3644
29221;Janossomorja;varos;Mosonmagyarovari;Gyor-Moson-Sopron;14894;6283;47.7859;17.1364
29230;Dalmand;kozseg;Dombovari;Tolna;4877;1180;46.4933;18.1925
29249;Kesznyeten;kozseg;Tiszaujvarosi;Borsod-Abauj-Zemplen;3641;1737;47.9692;21.042
29267;Tac;kozseg;Szekesfehervari;Fejer;4569;1723;47.083;18.4058
29276;Novaj;kozseg;Egri;Heves;1852;1287;47.8558;20.4785
29294;Marcalgergelyi;kozseg;Papai;Veszprem;776;320;47.312;17.27
29300;Kispalad;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;1674;975;48.0216;22.8368
29319;Ipolyvece;kozseg;Balassagyarmati;Nograd;1383;778;48.062;19.1025
29328;Nemesker;kozseg;Soproni;Gyor-Moson-Sopron;642;202;47.4838;16.8029
29337;Madocsa;kozseg;Paksi;Tolna;4333;1863;46.6881;18.9567
29346;Tiszajeno;kozseg;Szolnoki;Jasz-Nagykun-Szolnok;2819;1522;47.0312;20.1416
29355;Bajot;kozseg;Esztergomi;Komarom-Esztergom;1644;1667;47.7258;18.558
29364;Csomoder;kozseg;Lenti;Zala;779;624;46.6114;16.6392
29373;Vasszecseny;kozseg;Szombathelyi;Vas;1795;1274;47.1818;16.768
29382;Ormenyes;kozseg;Torokszentmiklosi;Jasz-Nagykun-Szolnok;3413;972;47.1909;20.5676
29391;Hencida;kozseg;Berettyoujfalui;Hajdu-Bihar;3479;1100;47.2508;21.6955
29407;Agyagosszergeny;kozseg;Kapuvari;Gyor-Moson-Sopron;1989;945;47.6092;16.9409
29416;Csaroda;kozseg;Vasarosnamenyi;Szabolcs-Szatmar-Bereg;2468;604;48.1604;22.4589
29425;Notincs;kozseg;Retsagi;Nograd;2047;1120;47.8822;19.1405
29434;Tapolca;varos;Tapolcai;Veszprem;6346;14988;46.8821;17.439
29443;Gulacs;kozseg;Vasarosnamenyi;Szabolcs-Szatmar-Bereg;2335;1016;48.0883;22.4679
29452;Halasto;kozseg;Kormendi;Vas;565;65;46.9482;16.6857
29461;Balatonfokajar;kozseg;Balatonalmadi;Veszprem;2192;1336;47.0203;18.2122
29470;Dobronte;kozseg;Papai;Veszprem;1079;243;47.2279;17.5478
29489;Kerkabarabas;kozseg;Lenti;Zala;1029;263;46.679;16.5576
29498;Varsany;kozseg;Szecsenyi;Nograd;2558;1535;48.0388;19.4902
29504;Iklanbereny;kozseg;Koszegi;Vas;296;44;47.4247;16.8034
29513;Bakonyjako;kozseg;Papai;Veszprem;4718;686;47.2263;17.5991
29522;Molvany;kozseg;Szigetvari;Baranya;1376;175;46.0285;17.7455
29531;Veszto;varos;Szeghalmi;Bekes;12570;6488;46.9242;21.2599
29540;Mozsgo;kozseg;Szigetvari;Baranya;2176;981;46.1141;17.8446
29559;Panyola;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;1222;566;48.0442;22.3957
29568;Telekes;kozseg;Vasvari;Vas;1081;503;46.9448;16.7698
29577;Kesztolc;kozseg;Esztergomi;Komarom-Esztergom;2200;2542;47.7131;18.7971
29595;Almaskamaras;kozseg;Mezokovacshazai;Bekes;1471;776;46.4608;21.0929
29601;Pilisborosjeno;kozseg;Pilisvorosvari;Pest;927;3788;47.6069;18.9918
29610;Biharugra;kozseg;Sarkadi;Bekes;5284;879;46.9689;21.5951
29629;Vertestolna;kozseg;Tatai;Komarom-Esztergom;1695;519;47.6243;18.4583
29638;Epol;kozseg;Esztergomi;Komarom-Esztergom;1252;622;47.6468;18.6381
29647;Domsod;nagykozseg;Rackevei;Pest;7242;5764;47.0948;19.007
29656;Pat;kozseg;Nagykanizsai;Zala;833;190;46.4427;17.1825
29665;Alsonana;kozseg;Szekszardi;Tolna;1314;667;46.2489;18.66
29674;Beret;kozseg;Encsi;Borsod-Abauj-Zemplen;677;292;48.3452;21.0243
29683;Zalatarnok;kozseg;Zalaegerszegi;Zala;2595;615;46.7009;16.7578
29692;Sorokpolany;kozseg;Szombathelyi;Vas;1329;803;47.1377;16.6757
29708;Felsogagy;kozseg;Encsi;Borsod-Abauj-Zemplen;1447;202;48.4296;21.0152
29717;Rakaca;kozseg;Edelenyi;Borsod-Abauj-Zemplen;1900;819;48.4589;20.883
29726;Tiszafured;varos;Tiszafuredi;Jasz-Nagykun-Szolnok;16219;10631;47.6131;20.7502
29735;Gyomro;varos;Monori;Pest;2651;18977;47.4223;19.3945
29753;Magyaregregy;kozseg;Komloi;Baranya;2681;709;46.251;18.3083
29762;Pettend;kozseg;Szigetvari;Baranya;598;134;46.0006;17.6999
29771;Gosfa;kozseg;Zalaegerszegi;Zala;1045;300;46.9602;16.8574
29780;Vizvar;kozseg;Barcsi;Somogy;3224;504;46.0895;17.2296
29799;Mehtelek;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;862;698;47.9318;22.8475
29805;Bezenye;kozseg;Mosonmagyarovari;Gyor-Moson-Sopron;3003;1256;47.9621;17.2162
29814;Alsovadasz;kozseg;Szikszoi;Borsod-Abauj-Zemplen;2290;1454;48.2405;20.906
29823;Tokol;varos;Szigetszentmiklosi;Pest;3849;10235;47.3227;18.9632
29832;Nogradmarcal;kozseg;Balassagyarmati;Nograd;1993;480;48.0273;19.3848
29841;Felsomarac;kozseg;Kormendi;Vas;1744;211;46.9334;16.5196
29850;Kisoroszi;kozseg;Szentendrei;Pest;1094;974;47.8078;19.0072
29869;Nagyrakos;kozseg;Kormendi;Vas;1611;243;46.8287;16.4585
29878;Torony;kozseg;Szombathelyi;Vas;1283;1999;47.2399;16.5297
29887;Bihartorda;kozseg;Puspokladanyi;Hajdu-Bihar;2238;916;47.2141;21.353
29896;Porpac;kozseg;Sarvari;Vas;620;130;47.2419;16.8022
29902;Bakonysag;kozseg;Papai;Veszprem;856;51;47.4004;17.6516
29911;Takos;kozseg;Vasarosnamenyi;Szabolcs-Szatmar-Bereg;1082;335;48.1539;22.4273
29920;Maraza;kozseg;Mohacsi;Baranya;970;163;46.0751;18.5136
29939;Felcsut;kozseg;Bicskei;Fejer;2202;1871;47.4545;18.5862
29948;Ipacsfa;kozseg;Siklosi;Baranya;601;178;45.8343;18.2046
29957;Kald;kozseg;Sarvari;Vas;4244;1036;47.1641;17.0449
29966;Homorud;kozseg;Mohacsi;Baranya;4473;514;45.9848;18.788
29975;Anarcs;kozseg;Kisvardai;Szabolcs-Szatmar-Bereg;1706;1930;48.1783;22.1033
29984;Magosliget;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;517;320;48.0547;22.8628
29993;Zalaerdod;kozseg;Sumegi;Veszprem;1769;218;47.0548;17.1422
30003;Vajdacska;kozseg;Sarospataki;Borsod-Abauj-Zemplen;2277;1252;48.3191;21.6543
30012;Rede;kozseg;Kisberi;Komarom-Esztergom;4588;1318;47.4312;17.9165
30021;Sarrod;kozseg;Soproni;Gyor-Moson-Sopron;4006;1025;47.6344;16.8608
30030;Dravaszerdahely;kozseg;Siklosi;Baranya;624;168;45.8363;18.1636
30049;Besence;kozseg;Sellyei;Baranya;958;102;45.8953;17.9663
30067;Szentpeterfolde;kozseg;Zalaegerszegi;Zala;1199;113;46.6155;16.7575
30076;Vatta;kozseg;Mezokovesdi;Borsod-Abauj-Zemplen;2334;913;47.9224;20.7403
30085;Szamostatarfalva;kozseg;Csengeri;Szabolcs-Szatmar-Bereg;450;306;47.8746;22.6649
30094;Csikostottos;kozseg;Dombovari;Tolna;1770;785;46.3405;18.1557
30100;Matraverebely;kozseg;Batonyterenyei;Nograd;1840;1846;47.973;19.7781
30119;Berzence;nagykozseg;Csurgoi;Somogy;5376;2483;46.206;17.1485
30128;Medgyesegyhaza;varos;Mezokovacshazai;Bekes;6429;3451;46.4981;21.0281
30137;Hercegkut;kozseg;Sarospataki;Borsod-Abauj-Zemplen;781;637;48.336;21.5288
30146;Szenyer;kozseg;Marcali;Somogy;2019;292;46.4626;17.3702
30155;Bacsszolos;kozseg;Bacsalmasi;Bacs-Kiskun;3883;346;46.1352;19.4212
30164;Korosujfalu;kozseg;Szeghalmi;Bekes;2530;397;46.9615;21.3994
30173;Kislod;kozseg;Ajkai;Veszprem;3818;1110;47.1447;17.6217
30182;Kolontar;kozseg;Devecseri;Veszprem;2172;645;47.0871;17.4738
30191;Cser;kozseg;Soproni;Gyor-Moson-Sopron;293;29;47.4175;16.933
30207;Borsodszentgyorgy;kozseg;Ozdi;Borsod-Abauj-Zemplen;2152;1178;48.1881;20.2033
30216;Hegyhatsal;kozseg;Kormendi;Vas;458;151;46.9601;16.6423
30225;Tardos;kozseg;Tatai;Komarom-Esztergom;2332;1682;47.6634;18.4449
30234;Mesterszallas;kozseg;Mezoturi;Jasz-Nagykun-Szolnok;4292;624;46.9539;20.4309
30243;Zamoly;kozseg;Szekesfehervari;Fejer;4850;2205;47.3183;18.414
30252;Borzavar;kozseg;Zirci;Veszprem;1300;710;47.2921;17.8287
30261;Dormand;kozseg;Fuzesabonyi;Heves;2006;1026;47.7215;20.4184
30270;Csecse;kozseg;Pasztoi;Nograd;2173;882;47.8655;19.6253
30289;Gyonk;varos;Tamasi;Tolna;3811;1853;46.5554;18.4783
30298;Tiszatardos;kozseg;Tokaji;Borsod-Abauj-Zemplen;893;218;48.0408;21.3794
30304;Tiszagyenda;kozseg;Kunhegyesi;Jasz-Nagykun-Szolnok;3693;943;47.3842;20.5084
30313;Zalalovo;varos;Zalaegerszegi;Zala;5264;2857;46.8462;16.5852
30322;Mezokovacshaza;varos;Mezokovacshazai;Bekes;6259;5787;46.4073;20.9236
30331;Vacegres;kozseg;Aszodi;Pest;1367;877;47.6751;19.3657
30340;Sajoszoged;kozseg;Tiszaujvarosi;Borsod-Abauj-Zemplen;1362;2292;47.9447;20.9923
30359;Gyulaj;kozseg;Dombovari;Tolna;7082;939;46.5054;18.2946
30368;Bagod;kozseg;Zalaegerszegi;Zala;1637;1209;46.8769;16.7438
30377;Tiszatarjan;kozseg;Mezocsati;Borsod-Abauj-Zemplen;4039;1391;47.8346;21.0011
30386;Tiszakurt;kozseg;Kunszentmartoni;Jasz-Nagykun-Szolnok;2837;1386;46.8849;20.1236
30395;Legend;kozseg;Retsagi;Nograd;1841;429;47.878;19.311
30401;Lorinci;varos;Hatvani;Heves;2353;5408;47.7401;19.6773
30410;Bakonyoszlop;kozseg;Zirci;Veszprem;1420;433;47.3445;17.9233
30429;Egyhazashollos;kozseg;Kormendi;Vas;1904;521;47.0551;16.6954
30438;Gorcsony;kozseg;Pecsi;Baranya;1852;1485;45.9696;18.1354
30447;Tibolddaroc;kozseg;Mezokovesdi;Borsod-Abauj-Zemplen;3031;1288;47.9208;20.6376
30456;Miskolc;megyeszekhely;Miskolci;Borsod-Abauj-Zemplen;23667;154521;48.1031;20.79
30465;Tihany;kozseg;Balatonfuredi;Veszprem;2733;1353;46.9122;17.8918
30474;Babocsa;kozseg;Barcsi;Somogy;3099;1462;46.0371;17.3463
